symbol,date,open,high,low,close,volume
BB,2020-11-10T19:00:00Z,4.98,5.005,4.96,4.995,46
BB,2020-11-10T20:00:00Z,4.99,5.025,4.985,5.02,8012
BB,2020-11-10T21:00:00Z,5.02,5.02,5.02,5.02,0
BB,2020-11-11T15:00:00Z,5.03,5.05,5,5.05,1406
BB,2020-11-11T16:00:00Z,5.045,5.115,5.02,5.1,1605
BB,2020-11-11T17:00:00Z,5.095,5.1,5.045,5.055,5315
BB,2020-11-11T18:00:00Z,5.05,5.215,5.045,5.2,21606
BB,2020-11-11T19:00:00Z,5.205,5.225,5.15,5.16,10126
BB,2020-11-11T20:00:00Z,5.165,5.205,5.15,5.2,7466
BB,2020-11-11T21:00:00Z,5.2,5.2,5.2,5.2,0
BB,2020-11-12T15:00:00Z,5.175,5.185,5.085,5.11,1645
BB,2020-11-12T16:00:00Z,5.115,5.155,5.065,5.08,1202
BB,2020-11-12T17:00:00Z,5.08,5.105,5.01,5.025,1805
BB,2020-11-12T18:00:00Z,5.025,5.06,5.01,5.045,600
BB,2020-11-12T19:00:00Z,5.04,5.055,4.99,5.005,1833
BB,2020-11-12T20:00:00Z,5.005,5.015,4.975,5,1928
BB,2020-11-12T21:00:00Z,5,5,5,5,0
BB,2020-11-13T15:00:00Z,5.09,5.105,5.055,5.06,5030
BB,2020-11-13T16:00:00Z,5.065,5.115,5.055,5.11,1605
BB,2020-11-13T17:00:00Z,5.11,5.11,5.08,5.11,110
BB,2020-11-13T18:00:00Z,5.11,5.12,5.08,5.08,600
BB,2020-11-13T19:00:00Z,5.08,5.12,5.075,5.115,756
BB,2020-11-13T20:00:00Z,5.115,5.155,5.09,5.1,23570
BB,2020-11-13T21:00:00Z,5.1,5.1,5.1,5.1,0
BB,2020-11-16T15:00:00Z,5.17,5.205,5.14,5.205,7466
BB,2020-11-16T16:00:00Z,5.205,5.22,5.19,5.215,7368
BB,2020-11-16T17:00:00Z,5.21,5.23,5.195,5.21,5302
BB,2020-11-16T18:00:00Z,5.21,5.23,5.17,5.2,5561
BB,2020-11-16T19:00:00Z,5.2,5.205,5.15,5.16,12953
BB,2020-11-16T20:00:00Z,5.155,5.205,5.15,5.2,17463
BB,2020-11-16T21:00:00Z,5.2,5.2,5.2,5.2,0
BB,2020-11-17T15:00:00Z,5.185,5.215,5.16,5.185,11210
BB,2020-11-17T16:00:00Z,5.185,5.2,5.145,5.175,6426
BB,2020-11-17T17:00:00Z,5.17,5.305,5.165,5.275,18500
BB,2020-11-17T18:00:00Z,5.28,5.295,5.25,5.27,11175
BB,2020-11-17T19:00:00Z,5.27,5.3,5.27,5.295,4973
BB,2020-11-17T20:00:00Z,5.29,5.3,5.255,5.295,25277
BB,2020-11-17T21:00:00Z,5.295,5.295,5.295,5.295,0
BB,2020-11-18T15:00:00Z,5.41,5.465,5.385,5.43,7478
BB,2020-11-18T16:00:00Z,5.435,5.495,5.405,5.495,2410
BB,2020-11-18T17:00:00Z,5.495,5.6,5.495,5.595,8190
BB,2020-11-18T18:00:00Z,5.595,5.615,5.515,5.53,11629
BB,2020-11-18T19:00:00Z,5.525,5.54,5.48,5.48,4046
BB,2020-11-18T20:00:00Z,5.48,5.495,5.435,5.44,5956
BB,2020-11-18T21:00:00Z,5.44,5.44,5.44,5.44,0
BB,2020-11-19T15:00:00Z,5.38,5.385,5.305,5.38,6098
BB,2020-11-19T16:00:00Z,5.38,5.395,5.355,5.395,11622
BB,2020-11-19T17:00:00Z,5.395,5.395,5.32,5.345,13501
BB,2020-11-19T18:00:00Z,5.35,5.37,5.33,5.36,11200
BB,2020-11-19T19:00:00Z,5.36,5.38,5.32,5.37,10280
BB,2020-11-19T20:00:00Z,5.37,5.39,5.345,5.345,18736
BB,2020-11-19T21:00:00Z,5.345,5.345,5.345,5.345,0
BB,2020-11-20T15:00:00Z,5.45,5.58,5.425,5.565,22039
BB,2020-11-20T16:00:00Z,5.565,5.62,5.545,5.62,5478
BB,2020-11-20T17:00:00Z,5.62,5.73,5.585,5.725,5495
BB,2020-11-20T18:00:00Z,5.725,5.735,5.65,5.715,5808
BB,2020-11-20T19:00:00Z,5.715,5.76,5.7,5.755,3008
BB,2020-11-20T20:00:00Z,5.76,5.77,5.71,5.76,32354
BB,2020-11-20T21:00:00Z,5.76,5.76,5.76,5.76,0
BB,2020-11-23T15:00:00Z,5.72,5.735,5.59,5.645,9772
BB,2020-11-23T16:00:00Z,5.64,5.67,5.6,5.665,4202
BB,2020-11-23T17:00:00Z,5.67,5.705,5.63,5.69,8301
BB,2020-11-23T18:00:00Z,5.695,5.725,5.65,5.655,3721
BB,2020-11-23T19:00:00Z,5.65,5.695,5.63,5.68,3931
BB,2020-11-23T20:00:00Z,5.68,5.685,5.65,5.655,10601
BB,2020-11-23T21:00:00Z,5.66,5.66,5.66,5.66,0
BB,2020-11-24T15:00:00Z,5.725,5.77,5.69,5.73,17643
BB,2020-11-24T16:00:00Z,5.73,5.745,5.695,5.72,14925
BB,2020-11-24T17:00:00Z,5.725,5.735,5.69,5.715,2460
BB,2020-11-24T18:00:00Z,5.715,5.74,5.69,5.69,16639
BB,2020-11-24T19:00:00Z,5.69,5.69,5.655,5.67,1987
BB,2020-11-24T20:00:00Z,5.67,5.705,5.665,5.685,9050
BB,2020-11-24T21:00:00Z,5.685,5.685,5.685,5.685,0
BB,2020-11-25T15:00:00Z,5.735,5.8,5.67,5.775,9801
BB,2020-11-25T16:00:00Z,5.77,5.845,5.765,5.84,28099
BB,2020-11-25T17:00:00Z,5.84,5.945,5.83,5.89,6903
BB,2020-11-25T18:00:00Z,5.895,5.92,5.83,5.835,2529
BB,2020-11-25T19:00:00Z,5.845,5.89,5.83,5.885,3924
BB,2020-11-25T20:00:00Z,5.885,5.915,5.875,5.91,11279
BB,2020-11-25T21:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-26T15:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-26T16:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-26T17:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-26T18:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-26T19:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-26T20:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-26T21:00:00Z,5.91,5.91,5.91,5.91,0
BB,2020-11-27T15:00:00Z,6.08,6.2,6.06,6.175,13706
BB,2020-11-27T16:00:00Z,6.175,6.175,6.095,6.105,1417
BB,2020-11-27T17:00:00Z,6.11,6.16,6.095,6.15,6189
BB,2020-11-27T18:00:00Z,6.15,6.15,6.15,6.15,0
BB,2020-11-27T19:00:00Z,6.15,6.15,6.15,6.15,0
BB,2020-11-27T20:00:00Z,6.15,6.15,6.15,6.15,0
BB,2020-11-27T21:00:00Z,6.15,6.15,6.15,6.15,0
BB,2020-11-30T15:00:00Z,5.99,6.02,5.815,5.88,12717
BB,2020-11-30T16:00:00Z,5.88,5.97,5.865,5.955,9104
BB,2020-11-30T17:00:00Z,5.955,5.995,5.93,5.985,20320
BB,2020-11-30T18:00:00Z,5.985,6.045,5.985,6,14505
BB,2020-11-30T19:00:00Z,6,6,5.915,5.955,9925
BB,2020-11-30T20:00:00Z,5.95,5.975,5.87,5.87,16552
BB,2020-11-30T21:00:00Z,5.87,5.87,5.87,5.87,0
BB,2020-12-01T15:00:00Z,7.785,8.665,7.695,8.57,363110
BB,2020-12-01T16:00:00Z,8.565,9.385,8.535,9.315,566383
BB,2020-12-01T17:00:00Z,9.325,9.69,8.58,8.94,417096
BB,2020-12-01T18:00:00Z,8.945,8.955,8.01,8.26,337583
BB,2020-12-01T19:00:00Z,8.265,8.275,7.11,7.19,625894
BB,2020-12-01T20:00:00Z,7.19,7.405,6.925,6.99,492975
BB,2020-12-01T21:00:00Z,6.99,6.99,6.99,6.99,0
BB,2020-12-02T15:00:00Z,7.995,8.415,7.755,7.765,391608
BB,2020-12-02T16:00:00Z,7.775,8.02,7.665,7.755,137831
BB,2020-12-02T17:00:00Z,7.755,7.92,7.65,7.68,83039
BB,2020-12-02T18:00:00Z,7.68,7.695,7.385,7.515,107012
BB,2020-12-02T19:00:00Z,7.515,7.545,7.145,7.225,139810
BB,2020-12-02T20:00:00Z,7.23,7.495,7.085,7.445,193899
BB,2020-12-02T21:00:00Z,7.445,7.445,7.445,7.445,0
BB,2020-12-03T15:00:00Z,7.235,7.555,7.21,7.33,79466
BB,2020-12-03T16:00:00Z,7.33,7.375,7.255,7.355,27676
BB,2020-12-03T17:00:00Z,7.345,7.37,7.29,7.31,24609
BB,2020-12-03T18:00:00Z,7.31,7.45,7.29,7.355,35787
BB,2020-12-03T19:00:00Z,7.35,7.435,7.345,7.38,28111
BB,2020-12-03T20:00:00Z,7.385,7.58,7.365,7.46,50222
BB,2020-12-03T21:00:00Z,7.46,7.46,7.46,7.46,0
BB,2020-12-04T15:00:00Z,7.695,7.79,7.585,7.695,64529
BB,2020-12-04T16:00:00Z,7.69,8.075,7.655,8.05,87159
BB,2020-12-04T17:00:00Z,8.05,8.2,7.955,8.135,104219
BB,2020-12-04T18:00:00Z,8.14,8.345,8.085,8.285,72131
BB,2020-12-04T19:00:00Z,8.28,8.495,8.255,8.445,123957
BB,2020-12-04T20:00:00Z,8.44,8.55,8.395,8.5,158674
BB,2020-12-04T21:00:00Z,8.5,8.5,8.5,8.5,0
BB,2020-12-07T15:00:00Z,8.43,8.755,8.315,8.66,193236
BB,2020-12-07T16:00:00Z,8.665,8.77,8.315,8.345,67467
BB,2020-12-07T17:00:00Z,8.34,8.37,8.255,8.29,21118
BB,2020-12-07T18:00:00Z,8.285,8.33,8.2,8.215,24511
BB,2020-12-07T19:00:00Z,8.21,8.255,8.115,8.205,32090
BB,2020-12-07T20:00:00Z,8.205,8.285,8.13,8.24,63172
BB,2020-12-07T21:00:00Z,8.24,8.24,8.24,8.24,0
BB,2020-12-08T15:00:00Z,8.51,8.72,8.4,8.585,44517
BB,2020-12-08T16:00:00Z,8.59,8.625,8.275,8.35,23636
BB,2020-12-08T17:00:00Z,8.35,8.445,8.305,8.395,15343
BB,2020-12-08T18:00:00Z,8.4,8.42,8.295,8.39,8477
BB,2020-12-08T19:00:00Z,8.39,8.515,8.36,8.495,15726
BB,2020-12-08T20:00:00Z,8.495,8.55,8.43,8.52,65759
BB,2020-12-08T21:00:00Z,8.52,8.52,8.52,8.52,0
BB,2020-12-09T15:00:00Z,8.46,8.61,8.37,8.545,34886
BB,2020-12-09T16:00:00Z,8.54,8.545,8.41,8.47,19841
BB,2020-12-09T17:00:00Z,8.475,8.485,8.31,8.335,24771
BB,2020-12-09T18:00:00Z,8.33,8.355,8.07,8.07,27324
BB,2020-12-09T19:00:00Z,8.075,8.33,8.055,8.285,33137
BB,2020-12-09T20:00:00Z,8.29,8.32,8.205,8.3,25766
BB,2020-12-09T21:00:00Z,8.3,8.3,8.3,8.3,0
BB,2020-12-10T15:00:00Z,8.305,8.34,8.19,8.285,13181
BB,2020-12-10T16:00:00Z,8.285,8.405,8.24,8.25,11931
BB,2020-12-10T17:00:00Z,8.25,8.335,8.205,8.285,7214
BB,2020-12-10T18:00:00Z,8.29,8.33,8.25,8.285,5403
BB,2020-12-10T19:00:00Z,8.29,8.335,8.245,8.285,4315
BB,2020-12-10T20:00:00Z,8.285,8.39,8.285,8.35,14811
BB,2020-12-10T21:00:00Z,8.35,8.35,8.35,8.35,0
BB,2020-12-11T15:00:00Z,8.2,8.24,8.025,8.03,22214
BB,2020-12-11T16:00:00Z,8.035,8.105,8.035,8.08,9655
BB,2020-12-11T17:00:00Z,8.085,8.095,7.96,8.04,12561
BB,2020-12-11T18:00:00Z,8.04,8.1,8,8.06,5919
BB,2020-12-11T19:00:00Z,8.055,8.16,8.045,8.155,8527
BB,2020-12-11T20:00:00Z,8.16,8.19,8.115,8.15,24938
BB,2020-12-11T21:00:00Z,8.15,8.15,8.15,8.15,0
BB,2020-12-14T15:00:00Z,8.46,8.565,8.365,8.385,33340
BB,2020-12-14T16:00:00Z,8.38,8.4,8.235,8.26,9292
BB,2020-12-14T17:00:00Z,8.26,8.275,8.185,8.215,7819
BB,2020-12-14T18:00:00Z,8.21,8.255,8.165,8.25,5231
BB,2020-12-14T19:00:00Z,8.25,8.265,8.165,8.25,5028
BB,2020-12-14T20:00:00Z,8.25,8.305,8.23,8.26,33278
BB,2020-12-14T21:00:00Z,8.26,8.26,8.26,8.26,0
BB,2020-12-15T15:00:00Z,8.135,8.175,8.08,8.135,23185
BB,2020-12-15T16:00:00Z,8.13,8.245,8.12,8.195,14146
BB,2020-12-15T17:00:00Z,8.19,8.24,8.14,8.205,14853
BB,2020-12-15T18:00:00Z,8.205,8.25,8.185,8.225,9572
BB,2020-12-15T19:00:00Z,8.225,8.285,8.185,8.27,17984
BB,2020-12-15T20:00:00Z,8.27,8.315,8.24,8.305,20753
BB,2020-12-15T21:00:00Z,8.305,8.305,8.305,8.305,0
BB,2020-12-16T15:00:00Z,8.265,8.285,8.17,8.265,13902
BB,2020-12-16T16:00:00Z,8.265,8.265,8.18,8.24,14169
BB,2020-12-16T17:00:00Z,8.24,8.255,8.19,8.24,12715
BB,2020-12-16T18:00:00Z,8.24,8.26,8.21,8.225,7862
BB,2020-12-16T19:00:00Z,8.23,8.275,8.195,8.26,12167
BB,2020-12-16T20:00:00Z,8.265,8.29,8.235,8.245,29845
BB,2020-12-16T21:00:00Z,8.245,8.245,8.245,8.245,0
BB,2020-12-17T15:00:00Z,8.155,8.175,8.045,8.065,40242
BB,2020-12-17T16:00:00Z,8.065,8.15,8.03,8.08,18162
BB,2020-12-17T17:00:00Z,8.085,8.145,8.085,8.11,6109
BB,2020-12-17T18:00:00Z,8.115,8.16,8.07,8.145,10440
BB,2020-12-17T19:00:00Z,8.15,8.155,8.095,8.11,12962
BB,2020-12-17T20:00:00Z,8.11,8.27,8.105,8.255,59084
BB,2020-12-17T21:00:00Z,8.255,8.255,8.255,8.255,0
BB,2020-12-18T15:00:00Z,8.255,8.255,7.305,7.335,77168
BB,2020-12-18T16:00:00Z,7.335,7.375,7.08,7.165,109945
BB,2020-12-18T17:00:00Z,7.16,7.29,7.145,7.16,64972
BB,2020-12-18T18:00:00Z,7.16,7.185,7.11,7.12,43253
BB,2020-12-18T19:00:00Z,7.12,7.125,6.98,7.005,50257
BB,2020-12-18T20:00:00Z,7,7.04,6.88,6.935,162103
BB,2020-12-18T21:00:00Z,6.935,6.935,6.935,6.935,0
BB,2020-12-21T15:00:00Z,7.075,7.155,6.995,7.12,27634
BB,2020-12-21T16:00:00Z,7.12,7.14,7.045,7.05,25606
BB,2020-12-21T17:00:00Z,7.055,7.105,7.015,7.08,105756
BB,2020-12-21T18:00:00Z,7.085,7.135,7.07,7.09,26444
BB,2020-12-21T19:00:00Z,7.085,7.145,7.075,7.145,25254
BB,2020-12-21T20:00:00Z,7.135,7.2,7.085,7.1,41089
BB,2020-12-21T21:00:00Z,7.1,7.1,7.1,7.1,0
BB,2020-12-22T15:00:00Z,7.125,7.16,7.05,7.09,27334
BB,2020-12-22T16:00:00Z,7.09,7.445,7.07,7.35,38304
BB,2020-12-22T17:00:00Z,7.355,7.36,7.205,7.23,19069
BB,2020-12-22T18:00:00Z,7.23,7.255,7.18,7.21,16242
BB,2020-12-22T19:00:00Z,7.21,7.24,7.175,7.235,19088
BB,2020-12-22T20:00:00Z,7.23,7.26,7.18,7.195,33709
BB,2020-12-22T21:00:00Z,7.195,7.195,7.195,7.195,0
BB,2020-12-23T15:00:00Z,7.18,7.28,7.145,7.23,13266
BB,2020-12-23T16:00:00Z,7.23,7.27,7.125,7.135,9789
BB,2020-12-23T17:00:00Z,7.135,7.175,7.12,7.15,5861
BB,2020-12-23T18:00:00Z,7.15,7.15,7.1,7.12,6687
BB,2020-12-23T19:00:00Z,7.12,7.165,7.11,7.12,5705
BB,2020-12-23T20:00:00Z,7.12,7.135,7.08,7.09,15479
BB,2020-12-23T21:00:00Z,7.09,7.09,7.09,7.09,0
BB,2020-12-24T15:00:00Z,7.23,7.245,7.06,7.06,6725
BB,2020-12-24T16:00:00Z,7.06,7.13,7.05,7.105,6708
BB,2020-12-24T17:00:00Z,7.105,7.155,7.065,7.065,9211
BB,2020-12-24T18:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-24T19:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-24T20:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-24T21:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-25T15:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-25T16:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-25T17:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-25T18:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-25T19:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-25T20:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-25T21:00:00Z,7.065,7.065,7.065,7.065,0
BB,2020-12-28T15:00:00Z,6.985,7.015,6.905,6.94,18997
BB,2020-12-28T16:00:00Z,6.945,6.945,6.85,6.89,18372
BB,2020-12-28T17:00:00Z,6.885,6.95,6.87,6.905,13224
BB,2020-12-28T18:00:00Z,6.9,6.94,6.88,6.91,16561
BB,2020-12-28T19:00:00Z,6.915,6.93,6.9,6.915,16372
BB,2020-12-28T20:00:00Z,6.91,6.94,6.875,6.89,15427
BB,2020-12-28T21:00:00Z,6.89,6.89,6.89,6.89,0
BB,2020-12-29T15:00:00Z,6.76,6.835,6.715,6.76,44890
BB,2020-12-29T16:00:00Z,6.76,6.795,6.72,6.77,28349
BB,2020-12-29T17:00:00Z,6.77,6.78,6.675,6.72,9513
BB,2020-12-29T18:00:00Z,6.72,6.755,6.685,6.735,12044
BB,2020-12-29T19:00:00Z,6.735,6.745,6.69,6.735,8632
BB,2020-12-29T20:00:00Z,6.73,6.78,6.71,6.77,22088
BB,2020-12-29T21:00:00Z,6.77,6.77,6.77,6.77,0
BB,2020-12-30T15:00:00Z,6.675,6.72,6.62,6.68,15824
BB,2020-12-30T16:00:00Z,6.68,6.685,6.6,6.61,9699
BB,2020-12-30T17:00:00Z,6.615,6.68,6.61,6.655,6737
BB,2020-12-30T18:00:00Z,6.655,6.72,6.645,6.67,8028
BB,2020-12-30T19:00:00Z,6.67,6.685,6.63,6.66,7970
BB,2020-12-30T20:00:00Z,6.655,6.67,6.62,6.665,33559
BB,2020-12-30T21:00:00Z,6.665,6.665,6.665,6.665,0
BB,2020-12-31T15:00:00Z,6.665,6.75,6.625,6.72,10635
BB,2020-12-31T16:00:00Z,6.72,6.73,6.64,6.665,13796
BB,2020-12-31T17:00:00Z,6.665,6.72,6.66,6.695,16747
BB,2020-12-31T18:00:00Z,6.7,6.71,6.655,6.685,6618
BB,2020-12-31T19:00:00Z,6.68,6.695,6.64,6.675,13176
BB,2020-12-31T20:00:00Z,6.675,6.68,6.63,6.635,22673
BB,2020-12-31T21:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-01T15:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-01T16:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-01T17:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-01T18:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-01T19:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-01T20:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-01T21:00:00Z,6.635,6.635,6.635,6.635,0
BB,2021-01-04T15:00:00Z,6.71,6.815,6.63,6.64,19606
BB,2021-01-04T16:00:00Z,6.64,6.715,6.605,6.635,14120
BB,2021-01-04T17:00:00Z,6.635,6.645,6.515,6.59,21274
BB,2021-01-04T18:00:00Z,6.595,6.7,6.58,6.69,14490
BB,2021-01-04T19:00:00Z,6.69,6.69,6.635,6.67,8905
BB,2021-01-04T20:00:00Z,6.67,6.685,6.57,6.585,28498
BB,2021-01-04T21:00:00Z,6.585,6.585,6.585,6.585,0
BB,2021-01-05T15:00:00Z,6.595,6.655,6.57,6.6,14480
BB,2021-01-05T16:00:00Z,6.605,6.68,6.585,6.645,12484
BB,2021-01-05T17:00:00Z,6.645,6.645,6.61,6.63,9175
BB,2021-01-05T18:00:00Z,6.63,6.74,6.63,6.73,7014
BB,2021-01-05T19:00:00Z,6.735,6.75,6.7,6.71,4939
BB,2021-01-05T20:00:00Z,6.71,6.8,6.7,6.77,19097
BB,2021-01-05T21:00:00Z,6.77,6.77,6.77,6.77,0
BB,2021-01-06T15:00:00Z,6.67,6.73,6.65,6.69,21970
BB,2021-01-06T16:00:00Z,6.695,6.715,6.66,6.69,12769
BB,2021-01-06T17:00:00Z,6.69,6.855,6.68,6.815,11569
BB,2021-01-06T18:00:00Z,6.815,6.9,6.785,6.875,5076
BB,2021-01-06T19:00:00Z,6.885,6.915,6.71,6.765,9847
BB,2021-01-06T20:00:00Z,6.76,6.765,6.68,6.715,73969
BB,2021-01-06T21:00:00Z,6.715,6.715,6.715,6.715,0
BB,2021-01-07T15:00:00Z,6.835,6.915,6.815,6.91,13242
BB,2021-01-07T16:00:00Z,6.91,7.045,6.905,6.93,17771
BB,2021-01-07T17:00:00Z,6.93,7.03,6.92,7.005,9334
BB,2021-01-07T18:00:00Z,7.01,7.03,6.95,6.985,10452
BB,2021-01-07T19:00:00Z,6.98,7.05,6.94,7.035,15046
BB,2021-01-07T20:00:00Z,7.035,7.115,7.03,7.065,50442
BB,2021-01-07T21:00:00Z,7.065,7.065,7.065,7.065,0
BB,2021-01-08T15:00:00Z,7.3,7.39,7.21,7.38,44447
BB,2021-01-08T16:00:00Z,7.38,7.635,7.38,7.63,28188
BB,2021-01-08T17:00:00Z,7.63,7.63,7.48,7.57,19928
BB,2021-01-08T18:00:00Z,7.575,7.58,7.355,7.45,30433
BB,2021-01-08T19:00:00Z,7.45,7.57,7.45,7.54,13894
BB,2021-01-08T20:00:00Z,7.54,7.575,7.51,7.55,47717
BB,2021-01-08T21:00:00Z,7.55,7.55,7.55,7.55,0
BB,2021-01-11T15:00:00Z,7.655,7.795,7.62,7.68,29055
BB,2021-01-11T16:00:00Z,7.68,7.695,7.59,7.635,30970
BB,2021-01-11T17:00:00Z,7.64,7.73,7.59,7.67,10520
BB,2021-01-11T18:00:00Z,7.67,7.69,7.62,7.64,10469
BB,2021-01-11T19:00:00Z,7.64,7.67,7.595,7.665,8827
BB,2021-01-11T20:00:00Z,7.67,7.67,7.6,7.65,35993
BB,2021-01-11T21:00:00Z,7.65,7.65,7.65,7.65,0
BB,2021-01-12T15:00:00Z,7.655,7.705,7.575,7.595,13471
BB,2021-01-12T16:00:00Z,7.6,7.625,7.535,7.545,8197
BB,2021-01-12T17:00:00Z,7.545,7.585,7.485,7.55,3825
BB,2021-01-12T18:00:00Z,7.555,7.59,7.53,7.575,6429
BB,2021-01-12T19:00:00Z,7.575,7.62,7.555,7.58,2995
BB,2021-01-12T20:00:00Z,7.58,7.64,7.57,7.62,15978
BB,2021-01-12T21:00:00Z,7.62,7.62,7.62,7.62,0
BB,2021-01-13T15:00:00Z,7.545,7.56,7.475,7.495,11283
BB,2021-01-13T16:00:00Z,7.495,7.53,7.42,7.47,14219
BB,2021-01-13T17:00:00Z,7.47,7.505,7.44,7.5,7845
BB,2021-01-13T18:00:00Z,7.5,7.5,7.425,7.44,7537
BB,2021-01-13T19:00:00Z,7.44,7.475,7.43,7.43,5241
BB,2021-01-13T20:00:00Z,7.43,7.455,7.405,7.435,14654
BB,2021-01-13T21:00:00Z,7.435,7.435,7.435,7.435,0
BB,2021-01-14T15:00:00Z,7.895,8.135,7.865,8.06,66885
BB,2021-01-14T16:00:00Z,8.065,8.63,8.025,8.495,104966
BB,2021-01-14T17:00:00Z,8.495,8.785,8.485,8.535,92088
BB,2021-01-14T18:00:00Z,8.54,8.94,8.52,8.845,75006
BB,2021-01-14T19:00:00Z,8.84,9.33,8.81,9.175,138802
BB,2021-01-14T20:00:00Z,9.18,9.255,8.945,9.085,112560
BB,2021-01-14T21:00:00Z,9.085,9.085,9.085,9.085,0
BB,2021-01-15T15:00:00Z,11.17,11.26,10.27,10.875,402566
BB,2021-01-15T16:00:00Z,10.87,10.9,10.195,10.305,249944
BB,2021-01-15T17:00:00Z,10.315,10.685,10.185,10.385,105755
BB,2021-01-15T18:00:00Z,10.385,10.455,10.035,10.135,102234
BB,2021-01-15T19:00:00Z,10.135,10.215,9.785,9.825,147663
BB,2021-01-15T20:00:00Z,9.82,9.895,9.4,9.83,220545
BB,2021-01-15T21:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-18T15:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-18T16:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-18T17:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-18T18:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-18T19:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-18T20:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-18T21:00:00Z,9.83,9.83,9.83,9.83,0
BB,2021-01-19T15:00:00Z,10.735,11.4,10.64,11.235,219531
BB,2021-01-19T16:00:00Z,11.235,11.695,11.235,11.625,194780
BB,2021-01-19T17:00:00Z,11.625,11.9,11.55,11.62,151866
BB,2021-01-19T18:00:00Z,11.625,11.865,11.45,11.765,98612
BB,2021-01-19T19:00:00Z,11.765,11.97,11.645,11.92,77726
BB,2021-01-19T20:00:00Z,11.925,12.385,11.915,12.335,202158
BB,2021-01-19T21:00:00Z,12.41,12.41,12.41,12.41,150
BB,2021-01-20T15:00:00Z,12.55,13.495,12.375,13.245,381154
